,PKey,avg_rad,cf_cvg,centroid
3236,2124,1.9049220694398157,12.432365850034547,[74.89254525 12.93124863]
3237,2124,7.564844452781796,12.0,[74.8611042  12.81896054]
3238,2124,4.51133899845146,12.890228023820217,[75.21144715 32.51452302]
3239,2124,2.912311648289439,11.548447789275684,[75.09466615 32.54147479]
3240,2124,2.1334256666069105,12.0,[74.9733936  32.59536892]
3241,2124,19.385529176324408,12.978134118940558,[75.01830935 32.60884487]
3242,2124,8.744957274527662,12.691964157983257,[75.9300994  26.37453529]
3243,2124,14.552653600989776,11.768996818492404,[75.7908605  26.17690973]
3244,2124,16.142409416408547,13.0,[75.7414532  26.11851691]
3245,2124,7.861673610538797,13.0,[75.38212705 25.77266589]
3246,2124,3.1527193816375547,12.030768872964986,[75.37763545 26.29817971]
3247,2124,4.599126847314326,13.0,[80.82142615 28.01845379]
3248,2124,3.100873451821276,12.547417456233994,[80.197097   27.78938331]
3249,2124,39.99035317326058,13.0,[80.77201875 27.93760489]
3250,2124,4.482257295747178,12.985388691775231,[80.33633585 27.72650148]
3251,2124,14.25875168944223,13.0,[80.56989785 28.42718687]
3252,2124,4.396661459497333,12.599418721444243,[80.4665916  28.08133733]
3253,2124,69.67695167445086,13.0,[81.0909207  28.00497923]
3255,2124,10.195698638678701,12.724561694601109,[80.35430215 27.96006343]
3256,2127,2.8616367805266214,13.0,[87.248872   25.25164456]
3257,2127,3.4313447429241357,11.328966608054438,[86.98386895 25.24716572]
3258,2127,6.837509248631727,12.0,[87.15904045 25.21571044]
3259,2127,1.5010125518196746,11.196787751350753,[87.48692555 25.2606258 ]
3260,2127,5.302578319403708,12.839537594047433,[86.73234065 25.24715082]
3261,2127,12.785594318464629,12.048881057799496,[91.52485275 26.10953386]
3262,2127,5.648001428377579,11.578330960732572,[91.6057011  26.12750016]
3263,2127,2.978364502090219,11.820481310803904,[91.7000242  26.19487543]
3264,2127,6.639766360320565,13.0,[84.31587255 20.84091461]
3265,2127,3.511822031453372,11.946379782620925,[75.51687435 22.99238022]
3266,2127,5.50272033769448,12.298261703720057,[75.91662465 22.53423871]
3267,2127,5.6018183441322265,12.0,[75.84475945 22.862124  ]
3268,2127,3.085639981009977,13.0,[75.82230155 22.98788801]
3269,2127,5.2894059734377015,11.0,[75.89865835 22.9115315 ]
3270,2127,7.11872457644773,12.792016657680664,[75.7773858  22.67801056]
3271,2127,3.1529896957134262,11.528583807542404,[75.53933225 22.8531409 ]
3272,2127,2.9553152259557147,11.98640358112932,[73.74719325 20.58489476]
3273,2127,11.970779357864304,12.774628461473952,[72.880319  19.1251171]
3274,2127,4.770402904463262,11.894069689617442,[78.0411403  14.88059351]
3275,2127,3.6413535295346224,12.86897303453781,[77.1068924  14.55719892]
3276,2127,9.340051419534896,11.617858014666831,[77.50215115 13.72625688]
3277,2128,10.782405189138094,10.590272752941177,[77.493168   13.83405468]
3278,2128,7.815328188707522,10.959358735038899,[78.15342975 14.1170246 ]
3279,2128,10.611495466655443,11.05727167775148,[77.99622455 14.92101749]
3280,2128,4.218335908816775,11.0,[78.01419085 15.02881459]
3281,2128,4.211820648812533,10.628914002975721,[77.7177468 14.4179602]
3282,2128,3.2855776507937615,11.0,[77.3718954  15.17254535]
3283,2128,4.896737412238612,11.826178509803961,[77.80308675 14.16194035]
3284,2128,9.591108378626203,11.011135883546164,[77.65037315 15.1500874 ]
3285,2128,5.994702067571886,12.0,[77.59198265 14.68296292]
3286,2128,2.6771839953497905,11.290184428014271,[77.63240685 15.1186463 ]
3287,2128,7.377505596261525,10.168923065890807,[77.6234237 15.1455957]
3288,2128,4.946836003024384,11.0,[76.85087255 14.70991294]
3289,2128,8.839310932275275,11.0,[75.95255725 12.45963299]
3290,2128,6.085118453545193,12.0,[75.73247005 12.43268378]
3291,2128,20.54673182851981,10.957216497432633,[75.84026785 12.59887186]
3292,2128,4.192533926092531,10.0,[75.79984365 12.19912159]
3293,2129,7.327674752067499,9.0,[75.93459095 25.30104972]
3294,2129,8.750762134797274,9.19562660994926,[75.4719586  25.62893489]
3295,2129,2.793269397265336,9.63823386496021,[75.5662817 25.4762215]
3296,2129,3.8156300913273355,8.024526124252665,[75.85374255 25.77266555]
3297,2201,3.488766529358154,5.419603952629697,[76.18162765 25.66935936]
3298,2201,3.1965605744450736,6.640301600945324,[76.0648467 25.4133392]
3299,2201,4.183256295489632,7.125209644749044,[75.51687435 25.09892944]
3300,2201,2.265427206793406,7.2377087999999725,[75.8582342  25.24715605]
3301,2208,5.2628614757916115,10.36655785158549,[75.6381469  25.43580027]
3302,2208,8.965501318507638,12.0,[75.7773858  25.24265923]
3303,2208,1.8514213074596197,11.859010412326578,[80.9965976  27.49743125]
3305,2208,3.868558267508558,11.670940406907217,[81.1133786  27.29530991]
3306,2208,5.27564919629868,12.082868903204217,[80.8977829  27.71751811]
3307,2209,4.9304873640048195,4.096446006149212,[80.68218725 27.56929969]
3308,2209,6.051583386823371,5.0,[80.73159455 27.77590859]
3309,2209,8.185446191437665,5.7972379622814305,[80.83040925 27.28183519]
3310,2209,1.5753071567535806,4.806501192119447,[80.5564231  27.52438018]
3311,2209,7.034966969312078,4.022255166067096,[80.48006635 27.35819223]
3312,2209,8.547431429919936,4.377518541292807,[86.9164953  24.87884191]
3313,2209,6.9904019233752255,3.0,[91.7539231  26.15447347]
3314,2209,2.748362067718055,4.0,[91.87070415 26.0960591 ]
3315,2209,5.304277155905623,3.9106471732446497,[91.5922264  26.11402623]
3316,2210,8.222689895144477,9.530026157642983,[85.8924159  22.59262922]
3317,2210,5.609765548228389,10.050753375137948,[85.40732565 22.17042161]
3318,2210,4.074845863469227,10.884464699968815,[85.4926656  22.14796309]
3319,2210,2.21319820584496,8.05769863529412,[85.74868545 22.42644117]
3320,2210,2.7270276644946305,8.0,[85.80258435 22.55220554]
3321,2218,2.5853253359410613,9.956381259916748,[85.6184297  22.67796991]
3322,2218,3.888714005507161,8.951403707114185,[85.838517   22.59712096]
3323,2218,4.771162623693878,9.081163063162165,[85.37139305 22.21982906]
3324,2221,5.193359774380859,11.0,[85.27257835 22.09406474]
3325,2223,3.109186299863995,12.017992663186071,[83.89815595 20.84540627]
3326,2223,1.354886489201841,10.0,[83.67357715 20.73311663]
3327,2223,1.7750942750442984,9.924323871202924,[83.80832445 21.03405241]
3328,2223,1.3560876489872635,11.19938025915064,[75.6067059  22.12550532]
3329,2223,8.18796292448242,10.68750859580876,[76.03789725 22.25576127]
3330,2223,4.181352861956474,10.45919362165471,[75.44500915 22.12999717]
3331,2223,6.192630868634273,11.994839592156977,[75.58424805 22.1794044 ]
3332,2224,4.078935234321581,13.0,[75.65611325 22.18389615]
3333,2227,18.99321959297929,11.636246539387276,[76.06933825 22.18389577]
3334,2228,11.00933124086727,10.842115598309542,[75.95704885 21.86948561]
3336,2228,4.803183639572157,10.0,[72.9701505  20.76905011]
3337,2228,4.730246344772468,12.0,[73.0959147  20.80049022]
3338,2228,6.117503398245761,12.01063454210557,[72.92972635 20.94422261]
3339,2228,4.6192726536295075,11.892901392642564,[73.05998205 20.77803202]
3340,2228,7.316368055687555,10.86490563654801,[73.04650735 20.89032196]
3341,2228,12.011250509653808,11.029935162720772,[72.8443864  18.97690639]
3342,2228,5.387290471283797,12.0,[78.74182625 13.20523489]
3343,2228,6.52426926214105,11.0,[79.54581845 13.4477799 ]
3345,2228,3.4635396815060995,12.0,[79.53683525 13.6454092 ]
3346,2228,5.120825883828122,11.757465520486916,[79.63115835 13.72176606]
3347,2228,7.1139448838075765,11.722413605424954,[79.09666075 13.22769261]
3348,2228,4.113490280216694,12.725071171800565,[79.698532   13.76668245]
3349,2228,5.496927900059692,11.992143560784314,[78.3465675  12.74709382]
3350,2228,2.5982118052621304,11.56566860295842,[79.03377865 13.28159163]
3351,2229,3.8003508627033065,9.653319944362686,[79.03377865 13.2142179 ]
3352,2229,5.152446960037062,10.287058379446377,[78.4992811  13.56905265]
3353,2229,2.454565496594479,11.940361050262245,[79.58175105 13.42981355]
3354,2229,7.343818000689748,8.656016227392318,[79.316748   13.60049331]
3355,2308,7.04195796030757,12.0,[79.58175105 13.32650738]
3356,2308,1.6333708555477078,10.766133149018994,[78.9394556  13.65888401]
3357,2308,3.2971293103204125,9.726826096144606,[78.79572515 13.65888401]
3358,2308,9.281227702220116,9.221802597728555,[79.6221752  13.76668176]
3359,2308,8.51420872460235,10.200736193855146,[79.52336055 13.53311976]
3361,2308,2.1451896152009122,9.668701576557375,[78.256736   13.66786706]
3362,2308,5.4763506845023775,11.026192378841378,[78.62953685 13.64091773]
3363,2308,3.3407347434239703,12.014209902275836,[78.56665475 13.3669315 ]
3364,2308,8.352182671172205,10.442344924517199,[79.34369745 13.681342  ]
3365,2308,3.5852820651847668,10.89038574255583,[80.0309087  13.57803589]
3366,2309,5.498678231713524,7.260957189209159,[79.44251215 13.63194665]
3367,2309,9.260970830836975,6.714563827417973,[76.85985575 12.33836037]
3368,2309,4.55529524017683,7.71098690703404,[76.6262937  12.31592079]
3369,2309,2.9141282191929827,6.0,[76.2939171  12.31590303]
3370,2309,8.240061065603111,7.166905721079168,[76.3253581  12.09132397]
3371,2309,11.226967731510252,5.879258603921569,[76.89578835 12.21708789]
3372,2309,5.313792505451607,8.0,[76.09179615 12.33386908]
3373,2309,11.686075248667438,7.183922193637469,[76.63976845 12.19463001]
3374,2309,3.4812859339577207,7.0,[76.3837486  12.43717546]
3375,2310,5.4553419052974,9.061454053188209,[76.78799045 12.17666382]
3376,2318,6.147684172050593,9.29778207653717,[76.67570105 12.15420394]
3377,2318,3.2165498831928963,9.625756768817416,[77.54257535 10.12401329]
3378,2318,5.8393472079053526,8.78696756542342,[77.61444055 10.0027408 ]
3379,2320,1.365564259666144,10.0,[77.34494595 10.01172378]
3380,2320,3.577487782074296,10.247667739926124,[77.28206385  9.74672089]
3381,2320,9.172696867396592,9.388145036863872,[77.4707101  10.02070757]
3382,2320,11.67967278582539,10.0,[74.65000015 25.90292318]
3383,2320,7.805835330175333,10.0,[74.91949465 25.6289351 ]
3384,2320,9.983776226945405,10.127917186305828,[74.18736775 25.62444361]
3385,2320,0.4326614362686327,10.0,[74.6140675  25.31450195]
3386,2320,4.079951717335002,10.0,[75.38212705 25.76368274]
3387,2320,3.956004278262507,9.998733211620744,[75.26983765 25.6289351 ]
3388,2321,9.611821206739728,11.0,[74.32660665 25.7457161 ]
3389,2321,10.825281066309131,11.0,[74.7308485  25.84003883]
3390,2321,5.817862679851379,10.14201967609445,[74.58711805 25.52113658]
3391,2323,5.3779171944940405,12.0,[74.2502498  25.21571044]
3392,2323,5.936362159849909,10.001533020341217,[80.44862525 27.09318935]
3393,2323,4.544906455652935,12.133593417980585,[80.5070158 27.0707317]
3394,2323,4.960457933329192,10.342265897294343,[79.9904845  27.63666971]
3395,2323,2.032261623856401,12.0,[80.12972335 27.39412567]
3396,2323,4.468158061585623,10.102688424550163,[79.9410771  27.65014462]
3397,2323,3.544009662234323,9.946998208110237,[80.03090865 27.17852913]
3398,2323,5.488640585691767,11.503431457748365,[80.1521812  27.52887191]
3400,2324,3.94642709892265,13.0,[85.9328401  22.70941116]
3401,2324,2.9209708887608574,13.0,[86.1169947  22.82170683]
3402,2324,5.743563343054378,12.606851218886062,[86.02267165 22.799242  ]
3403,2324,3.5894545570156295,13.0,[86.07207895 22.91153182]
3404,2324,5.909141588279731,13.0,[85.9463148  22.79025862]
3405,2327,19.683783086904292,11.720683550944322,[85.90139905 22.58813742]
3406,2328,5.47580210839693,6.568465991801197,[86.13945255 22.745343  ]
3407,2328,3.241863425149104,10.489891260208086,[82.9145007 20.4726061]
3408,2328,4.87629031626059,9.171858909795922,[83.48043935 20.70617032]
3409,2328,4.192418140855231,10.0,[83.664594   20.73311663]
3410,2328,6.730464188211251,10.0,[83.48942255 20.74210001]
3411,2328,4.41454731975719,8.591554280728747,[83.1480627  20.29294252]
3412,2328,6.448517030455948,10.118510003722715,[83.1256048  20.71065938]
3413,2328,4.426932246074844,7.466221991652441,[75.04525885 22.04914885]
3414,2328,5.305586667773621,7.36015797230062,[74.58262645 21.67185626]
3415,2328,3.32788797350284,7.185094559829324,[75.1665314  21.80211182]
3416,2328,5.3972048625115745,10.46203672481736,[74.6904243  21.66287311]
3417,2328,5.183013011734642,10.984265031345036,[75.09466615 21.68982193]
3418,2328,3.066896167220991,7.877922091177432,[74.90152835 22.04016532]
3419,2328,4.4244388489008,9.10166837004128,[72.77252115 20.16717946]
3420,2328,17.564235676096978,9.805919768375372,[72.91176005 20.27497719]
3421,2328,5.978410590532692,11.985886015691328,[72.8533695  20.30192562]
3422,2328,3.3999608734347895,10.0,[72.9387095  20.40522035]
3423,2328,1.3777001789549699,9.238235787220637,[72.9387095  20.61184594]
3424,2328,6.110542161023355,10.523740765170853,[72.880319   20.26599291]
3426,2328,0.7471286721721776,11.0,[73.1048978  18.57266836]
3427,2328,7.521777163757671,10.638243192370423,[73.1498136  18.43343034]
3428,2328,4.381192973619768,9.09255930980392,[72.87582745 18.65351697]
3429,2328,48.77227653773321,6.3638057204200456,[73.0734568  18.85114626]
3430,2328,2.954183628005194,10.996412355871641,[73.08693155 18.74334857]
3431,2328,7.308005654735473,8.249357513969546,[73.2980356  18.79276227]
3432,2329,5.835090231196211,11.174202388204918,[73.19023775 18.89157047]
3433,2329,9.472628884711183,10.844141196918999,[73.0375242  18.97693052]
3434,2329,9.210678266577808,11.273113668546184,[72.86684425 18.70292457]
3436,2329,4.172185677124824,10.67548770007962,[73.17676305 18.50080311]
3437,2329,4.432439155552036,11.02989980358279,[73.34744295 18.3974971 ]
3438,2329,6.123151969308888,9.770366849244708,[73.41930815 18.0830867 ]
3439,2329,8.34760553270085,10.33805478002557,[72.96116735 18.6130927 ]
3440,2329,11.446324289439358,11.406760512570632,[73.0330326  18.70292474]
3441,2329,2.6962097607225672,11.0,[73.25311985 18.90055344]
3442,2329,6.213650150143245,10.278169357223925,[73.23515355 18.57266851]
3443,2333,4.559495289937415,9.349282308659392,[73.47769865 18.1100373 ]
3444,2333,3.311596920152462,11.37139053593049,[76.68468425 11.81733765]
3445,2333,3.3840883942242455,9.239661714994009,[77.1068924  12.15869745]
3446,2333,3.7209538092595764,9.48121687371724,[77.02604405 12.05539109]
3447,2333,3.518464267346859,10.569107800937605,[76.94070405 11.92962789]
3448,2408,6.242731455965205,10.294030843024109,[77.3000302  12.09132379]
3449,2408,4.067420332211418,11.13086350098254,[77.91088455  9.3604451 ]
3450,2408,2.917988491690256,10.933546856314013,[77.91986775  9.45925999]
3451,2408,3.2502290478924083,11.243714891303231,[77.62791525  9.51765053]
3452,2408,7.8677446263435264,11.476946540617485,[77.48867645  9.40086954]
3453,2408,1.8784805529276214,11.106317077663995,[77.5829995   9.48620958]
3454,2408,3.4000520036041078,12.084686807843138,[77.59198265  9.42781891]
3455,2408,6.535736153506337,11.930034025703364,[78.0950392  9.6748556]
3456,2408,3.0539131298178988,12.59976069019607,[77.55605005  9.45027676]
3457,2408,3.7466769580897683,11.433858763363517,[77.78512045  9.45925973]
3458,2409,2.1722790658077487,7.913818120973788,[77.9513088   9.58053162]
3459,2409,5.129193532314849,7.211397473437596,[79.2987817   9.29307168]
3460,2409,3.697823525696349,5.890620654898697,[78.0995308   9.52663357]
3461,2409,11.041663272441241,5.755573615102546,[74.1379604 25.0001144]
3462,2409,5.447210890620989,5.029206529155219,[73.92236475 25.3055416 ]
3463,2409,5.131825395256907,6.5834159921772155,[73.91787315 25.25613431]
3464,2409,9.195089067335811,6.0,[74.1199941  24.96418261]
3465,2410,5.545959618082117,8.643603457677672,[73.90439845 25.5391036 ]
3466,2420,2.615369181514516,10.57777091764706,[73.72922695 25.13037006]
3467,2420,9.783272668267903,11.61095650778348,[73.80558375 24.92824803]
3468,2420,3.8067325569748993,12.0,[73.8370248  25.09442791]
3469,2420,3.7118979757017425,11.578600247696002,[73.98075525 25.10791254]
3470,2420,4.901865766818995,11.439387345658021,[80.4845579 26.5272592]
3471,2420,5.787580955332879,10.0,[80.41269265 26.4374185 ]
3472,2420,2.776312589743261,11.367483984313822,[80.35879375 26.49132415]
3473,2421,11.228330140223676,10.039867101712995,[80.87532505 26.43292747]
3474,2421,13.016630368448965,10.559381490196015,[80.33633585 26.73835467]
3475,2421,2.794191022903895,11.0,[86.01818005 25.29206642]
3476,2421,6.266457670923783,10.918391676682969,[86.0990284  25.17079287]
3477,2421,11.149186481166286,11.857148611764707,[82.5237336  20.81396503]
3478,2421,8.62837166885334,9.425755943590476,[82.75280395 20.29743369]
3479,2423,1.2382512444529528,13.0,[76.50502115 24.15569781]
3480,2423,3.944771907007781,13.0,[76.9047715  23.92662818]
3481,2423,7.067167250095904,13.0,[76.4735801  23.57628522]
3482,2423,2.7060406440816838,13.0,[76.7655326  23.97154336]
3483,2423,6.496530692931041,13.0,[76.57239485 24.0389171 ]
3484,2423,6.642737345314038,12.843544422995999,[76.7296     24.00747607]
3485,2424,4.55567205849804,13.0,[76.73409155 23.71552355]
3486,2424,4.913128414204356,12.984754577664527,[77.08443455 23.71552355]
3487,2424,6.630303959416409,12.992215717158516,[77.02155245 23.5178942 ]
3488,2424,3.6172877827938734,12.895805621126916,[77.05748505 23.4999279 ]
3489,2424,4.291531710398598,12.24303421322018,[76.37476545 24.02095075]
3490,2424,3.737219825301046,13.0,[72.69167275 21.22719021]
3491,2424,5.22971326367539,12.412112816034231,[72.98811685 21.1688071 ]
3492,2427,6.4980947358485945,11.0,[72.9027769 21.4427862]
3493,2427,6.432802800349122,12.0,[72.8084538  21.24069308]
3494,2427,5.200983817084373,11.484708169504932,[73.10040625 21.1328674 ]
3495,2427,1.554009232502868,11.73791302619335,[73.06896525 21.361937  ]
3496,2427,3.645427642623895,11.0,[72.9746421  21.11040778]
3497,2427,5.342158512503894,11.865601545793089,[72.87582745 21.317022  ]
3498,2427,4.619671585459764,12.105097729534442,[72.94769265 21.46524382]
3499,2427,12.653338122211066,11.319735869298935,[72.9926084  21.53710944]
3500,2427,6.790822306175619,11.436217758925395,[72.9926084  21.37990506]
3501,2427,3.904548863876416,12.0,[73.04201575 21.10591779]
3502,2427,6.991208746928491,12.0,[73.1093894  21.42032719]
3503,2427,5.417779559463499,12.264075796078428,[72.98811685 21.47422667]
3504,2427,6.558437149911452,12.279841199646537,[72.89379375 21.34397103]
3505,2427,7.993489480524522,10.646604711304759,[73.3519345  21.24066598]
3506,2427,16.396837256179502,11.551673056209223,[72.91625165 21.18227446]
3507,2427,3.3979744951279045,12.783233529928436,[72.74557175 21.33049628]
3508,2427,3.254644424908244,12.0,[74.37152235 18.49631175]
3509,2427,5.603548641081632,12.390447283449737,[74.22779195 18.4873286 ]
3510,2429,6.5909694823296405,11.818890511241717,[74.02117945 18.3525813 ]
3511,2429,8.843944366191185,10.021215095456471,[74.63203385 18.42893822]
3512,2429,5.034830234408987,11.932861107039516,[74.75779795 18.2447835 ]
3513,2429,6.137500169588167,12.037200231621046,[74.9150031  18.19088445]
3515,2429,5.867524589581925,11.524521662745187,[74.78474745 18.0471541 ]
3516,2433,5.211069633887495,8.687168211722929,[74.96441045 17.92588167]
3517,2433,7.453949000326772,8.331572872318933,[73.9897384  18.84216311]
3518,2433,6.5292358584010275,9.37116418311348,[73.85049955 18.334615  ]
3519,2433,4.357566423227792,9.781537805107611,[73.94033105 19.00386003]
3520,2433,3.4256969216674253,10.010859307863502,[73.97626365 18.451396  ]
3521,2433,3.2527115985863846,10.94514969987748,[73.59897125 18.76131487]
3522,2433,2.335412040110777,10.554526415342522,[74.45686235 18.42893817]
3523,2433,7.285084439921079,10.83720429130948,[74.5691517  18.46037932]
3524,2433,4.405587995220098,9.460905432679715,[74.322115   18.46487162]
3525,2433,5.107120907679755,8.143496899195226,[74.27719925 18.47834652]
3526,2433,2.6292622654779625,10.836636305204634,[73.6034628  18.80173874]
3527,2433,4.6826581959953115,9.222236924003475,[75.0317841  17.90791615]
3528,2508,8.256748064151124,11.397197214030244,[73.95380575 18.66699197]
3529,2508,4.926258112865392,11.0027503294221,[74.74881475 18.30317376]
3530,2508,4.187370669161399,11.0,[74.95542735 18.15046016]
3531,2508,14.70738798244241,11.030256070338863,[74.937461  17.9887628]
3532,2508,5.012786043476259,11.95124879211897,[74.51076125 18.12800184]
3533,2508,5.709073023375005,11.870239023866304,[74.1334688  18.74783984]
3534,2508,3.6903340025326403,10.668911142483516,[74.1963509  18.72987397]
3535,2508,3.6008274010632753,11.238459349777205,[74.3670308  18.83318093]
3536,2508,5.127073733044067,11.785228573656227,[74.03914575 18.5232612 ]
3537,2509,4.030519302636961,8.026620223788537,[74.7667811 18.0830867]
3538,2509,10.40961879548241,8.552530159792383,[74.58711805 18.19088229]
3539,2509,16.303565427255805,8.568252445844886,[73.87744895 18.85563791]
3540,2509,4.424537404418713,8.0,[73.40134185 18.75682708]
3541,2509,4.072557832816944,9.008575767082895,[74.16940145 18.27173485]
3542,2510,5.680185712591524,6.842668580731272,[73.378884   18.72987397]
3543,2510,6.095144852669685,7.285108473154894,[74.6904243  18.12351097]
3544,2521,1.018775445037069,10.071745738855956,[74.5197444  18.40648258]
3545,2521,6.481009579233571,10.297299495049387,[74.3849971  18.45588974]
3546,2523,1.3534002246703538,9.772839327692141,[73.89990685 18.61321427]
3547,2523,5.951779678859197,8.33642981388822,[74.37152235 18.64453387]
3548,2523,7.117717580501672,10.970279846063843,[74.28169085 18.1100362 ]
3549,2523,0.391539411449386,8.0,[75.0272925 18.1190212]
3550,2523,7.042434716449565,9.18624335623202,[74.2727077  18.78826756]
3551,2523,5.135232511485113,9.0,[73.67083645 18.51427822]
3552,2523,5.676445333164291,9.266902153261752,[74.9958515  17.97079768]
3553,2523,7.144206974590622,9.36869872941183,[76.6667179  17.43180811]
3554,2523,3.8983724428167568,9.774461182609883,[76.99011145 17.0724826 ]
3555,2523,5.338520218996118,8.847457805782778,[77.43926905 17.38689247]
3556,2523,6.771593215648307,9.110748639560471,[77.2865555  17.17129698]
3557,2524,4.2584081174618715,13.0,[76.83290625 17.34197762]
3558,2524,3.3057799361004623,11.426663470829771,[77.4302859  17.31053585]
3559,2524,4.217908812033019,13.0,[76.7655326  17.01858306]
3560,2524,5.507750760798994,12.403219972034321,[77.08443455 17.1308725 ]
3561,2524,5.123763044228099,12.044557530266998,[77.50215115 17.38240105]
3562,2524,7.183725302608532,11.920724184024902,[77.12935025 17.11739762]
3563,2524,3.097057074801045,11.663397458641766,[76.5589201  17.57104726]
3564,2524,3.062153527620042,13.0,[76.96765355 17.00510792]
3565,2524,3.1237032766599158,12.0,[77.1742661  17.14434767]
3566,2524,4.482115027050848,12.0,[76.35679915 17.20722941]
3567,2524,2.7510952265734008,11.0,[76.9407041  17.13536394]
3568,2524,1.1801930937984253,11.0,[74.0121963  23.67509987]
3569,2524,3.861088904337185,12.49792544283784,[73.78312585 23.72001511]
3570,2524,4.427550388927578,11.594182313090052,[73.70676905 23.84578025]
3571,2524,4.5252334587100895,13.0,[80.8079514  26.87310171]
3572,2524,14.410989045809895,13.0,[80.79896825 26.6664893 ]
3573,2524,2.6520622406469987,11.0,[80.87083345 26.6664893 ]
3574,2524,3.888204893545951,12.939996476197951,[81.108887   26.76979635]
3575,2527,2.694209784893918,11.199978214896587,[81.0549881  26.73835505]
3576,2527,2.1707734954529516,10.581573521568702,[80.94719025 26.67547257]
3577,2527,4.512138236627429,11.252131514795524,[81.1493112  26.75632133]
3578,2527,7.99814551766699,11.0,[80.8977829  27.09318857]
3579,2527,4.888449504631671,10.0,[80.70015355 26.92700075]
3580,2527,2.9368713827838118,8.803105937059017,[80.93371555 26.86411577]
3581,2527,6.1128310665949295,9.799101361160336,[85.84300855 25.14384485]
3582,2527,2.201344929895433,9.710299033173145,[92.0279093  26.44640235]
3583,2527,1.95730583617366,8.831698227620413,[91.78985575 26.20834862]
3584,2527,2.62638185990725,12.0,[83.21543635 20.18514422]
3585,2527,3.478066048119083,11.97279823631025,[83.1615374  19.91565058]
3586,2527,2.9560499140559444,12.0,[83.3950994  19.71352992]
3587,2527,2.241800961632617,11.0,[82.77077025 19.87522583]
3588,2527,4.668788486882101,12.0,[82.9369586  19.87073439]
3589,2527,4.158205275148076,11.753436296364685,[83.36365835 19.68657963]
3590,2527,5.102536984816809,11.0,[77.81206995 23.52687773]
3591,2527,2.6038215649015486,11.5401146660121,[77.68630575 24.10629044]
3592,2527,3.3913951534158238,11.885220980719405,[78.02766555 24.1287486 ]
3593,2527,5.189706343067809,12.0,[77.9243593  23.85027056]
3594,2527,3.1840974240164095,9.17722394986672,[73.55854705 21.21371594]
3595,2527,4.287091106720404,11.718063241053809,[73.38786715 21.11490087]
3596,2527,4.264218285457377,10.920145734423675,[73.28456085 21.09693464]
3597,2527,3.1034088372504294,9.970574244218936,[73.36990085 21.24066455]
3598,2527,2.798325570943982,9.180560944696124,[73.40583345 21.20473231]
3599,2527,3.7565926016664704,11.0,[74.66347485 18.99487671]
3600,2527,1.4106005603756993,11.0,[74.47482865 19.89319207]
3601,2527,3.4690849781249997,11.447664501853671,[75.30577025 18.7388569 ]
3602,2527,3.9593638015242,11.553373684965837,[74.64101695 19.62370059]
3603,2527,3.7547833696366655,10.62515074509804,[75.0317841  19.45750938]
3604,2527,3.5222186668435094,10.076510889791038,[74.91949465 19.55183233]
3605,2527,4.377944017013144,11.0,[74.5197444  18.96792824]
3606,2527,3.1303154216948283,10.20288185870154,[75.00483465 18.5547019 ]
3607,2527,5.333631988981859,11.857418340392625,[74.82966315 19.39013701]
3608,2527,3.5584589712078922,11.0,[74.37152235 18.84216328]
3609,2527,3.8216891608573107,11.969823934046941,[74.49728655 19.57429011]
3610,2527,3.280572432650542,10.958473870137441,[74.9150031  18.43792121]
3611,2527,6.491819092727843,11.043499942416645,[74.4748286  19.77191928]
3612,2527,3.2811172294884923,11.446741785982082,[74.8790705  19.35420281]
3613,2527,5.762844131317279,11.66826322961045,[74.1963509  19.59225507]
3614,2527,4.84396782776181,11.0,[74.6904243  18.62207575]
3615,2527,6.539890381452363,11.96757885490208,[74.7308485 19.1071636]
3616,2527,2.47004920424423,10.352128210491012,[74.95542735 19.53386603]
3617,2527,5.25562975934564,11.98645484304787,[74.65000015 19.39462701]
3618,2527,4.720846091283336,12.737784454135381,[75.1665314  19.17903168]
3619,2527,4.505642326792405,8.0,[75.21144715 19.35420281]
3620,2529,2.022001107539611,10.0,[74.47033705 19.71802051]
3621,2529,6.076846133754187,10.392551933328118,[74.4613539  19.58327321]
3622,2529,4.839815778507183,8.08419542255718,[74.00321315 19.54734061]
3623,2529,5.485655654793997,8.601337271757812,[76.83739785 16.69968097]
3624,2529,10.595495401566835,9.858440301113042,[77.1338419  16.76705513]
3625,2529,4.970679065607296,8.0,[76.90926305 16.73112216]
3626,2529,2.7988758498960147,10.0,[76.5229875  16.65925696]
3627,2529,4.594001400625671,10.811557005709984,[76.7655326  16.52900184]
3629,2529,7.507707051170716,8.992072535513628,[74.3490645  23.64365811]
3630,2529,9.745189675226491,10.587968991853817,[74.1963509  23.75594782]
3631,2529,6.475810932697337,9.267735597889436,[74.2502498  23.60323411]
3632,2529,5.395685499858773,10.691957584313725,[74.42991285 23.55382807]
3633,2529,12.525886918126698,9.623709361666528,[74.31313185 23.53586083]
3635,2529,4.740640820047013,10.0,[81.5445699 26.4913174]
3636,2529,7.228117100091609,10.859743532545146,[81.1313449  26.41046919]
3637,2608,3.638880243541312,10.411604778884879,[81.2660922  26.38351969]
3638,2608,3.95629588787949,12.0,[81.02803865 26.0691096 ]
3639,2608,3.7330512603240638,10.509727843521082,[81.31100795 25.91190723]
3640,2609,4.689923327134507,8.0,[80.98761445 26.18140092]
3641,2609,3.6413760998923266,9.639810830443501,[81.2436343  26.23529948]
