system:index,PKey,nl_intensity,geometry
1137,1603.0,"{avg_rad=3.794221451320442, cf_cvg=6.412192978670714}","{""geodesic"":true,""type"":""Point"",""coordinates"":[74.9239862999953,31.454507310584198]}"
2732,303.0,"{avg_rad=9.336594993710229, cf_cvg=8.708761874785068}","{""geodesic"":true,""type"":""Point"",""coordinates"":[75.58873960000246,31.337742534145725]}"
1973,2201.0,"{avg_rad=3.1965605744450736, cf_cvg=6.640301600945324}","{""geodesic"":true,""type"":""Point"",""coordinates"":[75.09466614999737,32.54147479356577]}"
3839,701.0,"{avg_rad=4.9518596748379835, cf_cvg=6.8669932271816245}","{""geodesic"":true,""type"":""Point"",""coordinates"":[75.5438238499993,32.393262303258254]}"
145,103.0,"{avg_rad=3.7916995893751584, cf_cvg=7.30320892957027}","{""geodesic"":true,""type"":""Point"",""coordinates"":[75.62916375000265,32.28545620323051]}"
1972,2201.0,"{avg_rad=4.183256295489632, cf_cvg=7.125209644749044}","{""geodesic"":true,""type"":""Point"",""coordinates"":[74.97339360000039,32.59536892297557]}"
2763,308.0,"{avg_rad=8.62239228322054, cf_cvg=12.893294043974223}","{""geodesic"":true,""type"":""Point"",""coordinates"":[73.32049349999916,28.03642644780315]}"
1685,2008.0,"{avg_rad=4.043965368303199, cf_cvg=10.56033537848603}","{""geodesic"":true,""type"":""Point"",""coordinates"":[73.32947665000142,25.763681084516808]}"
580,124.0,"{avg_rad=4.184942614753834, cf_cvg=11.65289337005127}","{""geodesic"":true,""type"":""Point"",""coordinates"":[69.66884184999755,23.266366313280496]}"
103,1024.0,"{avg_rad=11.292490660379455, cf_cvg=12.041191256989356}","{""geodesic"":true,""type"":""Point"",""coordinates"":[69.80808070000012,22.381559773253098]}"
590,124.0,"{avg_rad=10.93868450403022, cf_cvg=11.861480307451009}","{""geodesic"":true,""type"":""Point"",""coordinates"":[69.69129974999882,22.808218705553575]}"
100,1024.0,"{avg_rad=5.926432808258363, cf_cvg=12.815951815496907}","{""geodesic"":true,""type"":""Point"",""coordinates"":[70.05062584999898,22.475851890264465]}"
4328,924.0,"{avg_rad=2.761352420246555, cf_cvg=11.687701995953288}","{""geodesic"":true,""type"":""Point"",""coordinates"":[70.88605909999916,22.781293401724]}"
4337,924.0,"{avg_rad=5.377119014135982, cf_cvg=9.822659520777435}","{""geodesic"":true,""type"":""Point"",""coordinates"":[70.76029494999965,22.287222199015442]}"
3730,624.0,"{avg_rad=5.718775428709866, cf_cvg=11.029136834585913}","{""geodesic"":true,""type"":""Point"",""coordinates"":[72.58387495000012,23.185547345324565]}"
3224,424.0,"{avg_rad=5.932125257393271, cf_cvg=10.552648897254599}","{""geodesic"":true,""type"":""Point"",""coordinates"":[72.37726245000297,23.589758357032085]}"
1535,1908.0,"{avg_rad=2.1496745957351204, cf_cvg=12.482620687535213}","{""geodesic"":true,""type"":""Point"",""coordinates"":[72.74557170000224,24.479094039358046]}"
1084,1524.0,"{avg_rad=3.6214288730087025, cf_cvg=11.506761580767146}","{""geodesic"":true,""type"":""Point"",""coordinates"":[72.93870949999936,22.561192991431447]}"
3729,624.0,"{avg_rad=4.101314581332548, cf_cvg=12.46674178607171}","{""geodesic"":true,""type"":""Point"",""coordinates"":[72.45811080000101,23.145091301589687]}"
3986,724.0,"{avg_rad=3.6382183631236833, cf_cvg=11.775859934505787}","{""geodesic"":true,""type"":""Point"",""coordinates"":[72.31438034999752,23.010362485733996]}"
1350,1724.0,"{avg_rad=2.8716603904412668, cf_cvg=12.040707977039828}","{""geodesic"":true,""type"":""Point"",""coordinates"":[73.45074920000022,22.534222471943355]}"
1878,2123.0,"{avg_rad=6.811394086350383, cf_cvg=10.72250355393877}","{""geodesic"":true,""type"":""Point"",""coordinates"":[75.63365530000084,22.624086119576873]}"
1713,2023.0,"{avg_rad=5.577127449069251, cf_cvg=10.674452060189806}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.03789724999824,22.956450723691958]}"
1464,1823.0,"{avg_rad=6.921248712231718, cf_cvg=11.644966715979455}","{""geodesic"":true,""type"":""Point"",""coordinates"":[75.78636895000318,23.181028975732602]}"
2532,2808.0,"{avg_rad=5.083898508242209, cf_cvg=12.994032903739702}","{""geodesic"":true,""type"":""Point"",""coordinates"":[74.65449169999782,24.667729309150413]}"
2846,3208.0,"{avg_rad=5.187578995599525, cf_cvg=11.761347501580538}","{""geodesic"":true,""type"":""Point"",""coordinates"":[73.72024375,24.586903104972485]}"
2288,2508.0,"{avg_rad=3.6008274010632753, cf_cvg=11.238459349777205}","{""geodesic"":true,""type"":""Point"",""coordinates"":[73.83702480000078,25.094427914742713]}"
2528,2808.0,"{avg_rad=4.422790664941867, cf_cvg=13.028898981121174}","{""geodesic"":true,""type"":""Point"",""coordinates"":[74.62305064999919,24.901287538432335]}"
1856,2108.0,"{avg_rad=3.4099326786363386, cf_cvg=10.66555430520922}","{""geodesic"":true,""type"":""Point"",""coordinates"":[74.34008134999819,26.12750275855506]}"
1849,2108.0,"{avg_rad=4.741076110379502, cf_cvg=10.902748922002377}","{""geodesic"":true,""type"":""Point"",""coordinates"":[74.6544916999999,26.46886321165833]}"
1847,2108.0,"{avg_rad=4.669543747413966, cf_cvg=12.233615897185336}","{""geodesic"":true,""type"":""Point"",""coordinates"":[74.874578950003,26.590141979895307]}"
401,1208.0,"{avg_rad=3.570022445584046, cf_cvg=8.94360775668858}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.20408555000154,27.75792954184361]}"
3631,608.0,"{avg_rad=4.65263107438432, cf_cvg=8.481598724597804}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.41069805000016,27.987023779500955]}"
419,1208.0,"{avg_rad=4.748072369953497, cf_cvg=11.517851442844336}","{""geodesic"":true,""type"":""Point"",""coordinates"":[75.71450374999684,27.138099588768668]}"
2589,2908.0,"{avg_rad=7.298449477680662, cf_cvg=11.032301257636059}","{""geodesic"":true,""type"":""Point"",""coordinates"":[75.88518365000056,25.152837106689837]}"
3642,608.0,"{avg_rad=5.511151926316519, cf_cvg=9.423592244582702}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.64875164999991,27.551330318984288]}"
3886,708.0,"{avg_rad=6.09167594844783, cf_cvg=9.156018959044284}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.47071009999985,27.214470644789934]}"
446,1209.0,"{avg_rad=7.952777979352996, cf_cvg=7.708120869098045}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.08156450000239,27.915152103507307]}"
1301,1709.0,"{avg_rad=5.337811430877186, cf_cvg=7.2999037803916424}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.01581240000016,27.227942748854257]}"
2672,3009.0,"{avg_rad=2.629556939221931, cf_cvg=6.97450492010135}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.88555664999815,26.895563912295884]}"
2676,3009.0,"{avg_rad=4.8727944446212685, cf_cvg=6.1457331883098965}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.03377869999969,26.76981811066287]}"
3209,423.0,"{avg_rad=8.283927748415985, cf_cvg=7.221478642518186}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.17588759999906,26.22631907193548]}"
90,1023.0,"{avg_rad=4.789901528606082, cf_cvg=7.827381573262439}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.76428410000113,23.850278372243544]}"
3016,3423.0,"{avg_rad=8.247518937947397, cf_cvg=7.9159706584233955}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.95006029999988,23.163072287707983]}"
745,1323.0,"{avg_rad=5.441724452287195, cf_cvg=8.044716254449186}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.29753319999935,24.53748850269498]}"
508,1223.0,"{avg_rad=4.809273056202089, cf_cvg=8.112563329445972}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.82142610000336,24.582406454649824]}"
3337,4423.0,"{avg_rad=7.448737347720332, cf_cvg=8.874086011520351}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.61194354999827,23.16306751285475]}"
3813,6609.0,"{avg_rad=12.921399610292628, cf_cvg=6.92352246612495}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.9818743500006,25.3145270591949]}"
3809,6509.0,"{avg_rad=8.769091160718947, cf_cvg=6.800402133538625}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.08518064999973,25.278603960095]}"
3826,6909.0,"{avg_rad=9.122719682890834, cf_cvg=7.97138333010033}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.74382080000188,24.151215904170968]}"
3819,6809.0,"{avg_rad=5.12195993325988, cf_cvg=6.768991172584417}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.5372083000013,25.15733237701265]}"
3570,5509.0,"{avg_rad=3.091861678487885, cf_cvg=3.9759618674732016}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.08518059999852,26.77429576542918]}"
3668,6109.0,"{avg_rad=7.437626259625814, cf_cvg=5.389971544949493}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.552304599999,25.943341609993134]}"
3355,4609.0,"{avg_rad=7.060268995833815, cf_cvg=4.965020067000531}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.14644119999859,26.774302715811242]}"
3284,4309.0,"{avg_rad=8.913374488370431, cf_cvg=7.003697852256213}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.73321614999894,25.444798350221983]}"
3346,4509.0,"{avg_rad=5.068217483163196, cf_cvg=6.708847044842613}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.13134489999999,26.92702478429752]}"
2294,2509.0,"{avg_rad=4.030519302636961, cf_cvg=8.026620223788537}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.48455790000085,26.527259198402927]}"
2858,3209.0,"{avg_rad=2.2120687257360028, cf_cvg=8.055634550767577}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.03989179999913,26.383551885373485]}"
2802,3109.0,"{avg_rad=6.527989247426687, cf_cvg=7.427927864796791}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.50090264999841,26.63954881055177]}"
1868,2109.0,"{avg_rad=5.182397332397091, cf_cvg=6.1358106515800985}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.8916698000003,27.874732110885635]}"
1540,1909.0,"{avg_rad=8.134323498190895, cf_cvg=6.998613163681413}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.41107109999933,28.40471743697208]}"
384,1205.0,"{avg_rad=4.515201273218133, cf_cvg=6.452377253661652}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.42903745000031,28.970676687575846]}"
340,119.0,"{avg_rad=4.556915249866207, cf_cvg=8.361132623162176}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.36727450000083,26.715907878341007]}"
4283,910.0,"{avg_rad=4.423470562771688, cf_cvg=6.413258849479888}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.50040025000177,25.77267148284392]}"
1998,2210.0,"{avg_rad=5.609765548228389, cf_cvg=10.050753375137948}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.98386894999861,25.247165724997195]}"
3176,420.0,"{avg_rad=7.854882358820954, cf_cvg=9.19389973684932}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.30114935000125,24.169175846621084]}"
1702,2010.0,"{avg_rad=5.622545580134627, cf_cvg=7.153644997907889}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.06309580000038,25.435820609496684]}"
2544,2810.0,"{avg_rad=9.0258465209871, cf_cvg=4.7145587534579265}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.7307191499989,25.48071858230345]}"
3003,3410.0,"{avg_rad=5.209348912109342, cf_cvg=5.5815615930394396}","{""geodesic"":true,""type"":""Point"",""coordinates"":[84.98960899999581,24.753071700252413]}"
54,1020.0,"{avg_rad=7.254663881572601, cf_cvg=9.499094716861592}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.13496105000033,23.755953023167574]}"
1190,1620.0,"{avg_rad=4.281448769420332, cf_cvg=9.376944589166172}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.51961505000057,23.702038777671245]}"
1054,1520.0,"{avg_rad=6.565057765824366, cf_cvg=10.883001409082242}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.3669014500008,23.97603125606236]}"
1188,1620.0,"{avg_rad=7.334103703026493, cf_cvg=9.247743860691337}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.32647725000236,23.657141337656856]}"
479,1220.0,"{avg_rad=17.592090675544753, cf_cvg=11.098375523940627}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.21580939999903,22.794754217827048]}"
2224,2420.0,"{avg_rad=9.783272668267903, cf_cvg=11.61095650778348}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.11699470000097,22.8217068267481]}"
715,1319.0,"{avg_rad=11.683133535395315, cf_cvg=9.932254492765496}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.93446165000154,23.63019091059986]}"
718,1319.0,"{avg_rad=13.438492800199535, cf_cvg=9.911082666666427}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.27132984999906,23.508917005701743]}"
4298,919.0,"{avg_rad=5.0586641090996745, cf_cvg=11.429900725563048}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.85972634999861,23.25738719964207]}"
46,1019.0,"{avg_rad=6.967371582953407, cf_cvg=12.030332410101833}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.4705807499984,22.974423604536216]}"
1186,1619.0,"{avg_rad=36.686987090832304, cf_cvg=12.636962088003287}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.3358334500012,22.570174612727353]}"
1552,1919.0,"{avg_rad=15.423950983623525, cf_cvg=11.45778913752914}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.1067630499983,22.067126769062753]}"
1066,1521.0,"{avg_rad=7.059681569398559, cf_cvg=12.971144163199241}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.14681420000093,20.939748747403346]}"
1069,1521.0,"{avg_rad=6.88278486256038, cf_cvg=12.991681963706617}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.1468142500016,20.854406821436992]}"
493,1221.0,"{avg_rad=5.853950469257791, cf_cvg=12.658367973233174}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.8879242999993,20.450138769774732]}"
734,1321.0,"{avg_rad=14.169260712426698, cf_cvg=13.259603810826755}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.05411260000061,20.966698165468785]}"
1329,1721.0,"{avg_rad=9.95775040134249, cf_cvg=12.784252155607215}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.82055070000145,20.288460237438713]}"
251,1121.0,"{avg_rad=9.586147971442703, cf_cvg=11.838935745433336}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.6290344499997,20.283965734274137]}"
4121,821.0,"{avg_rad=5.595106890515249, cf_cvg=11.311821170957964}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.88954589999796,21.505682293786833]}"
1445,1819.0,"{avg_rad=5.962491138428778, cf_cvg=11.802336050899715}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.30277085000006,22.37703532450905]}"
3683,621.0,"{avg_rad=4.72935974879481, cf_cvg=9.945007970043118}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.36240984999915,22.11204222734756]}"
3497,521.0,"{avg_rad=8.881372657319654, cf_cvg=10.344882899145034}","{""geodesic"":true,""type"":""Point"",""coordinates"":[84.82342069999847,22.22883851019587]}"
2862,321.0,"{avg_rad=6.064942237681911, cf_cvg=9.003166138058537}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.9340886000014,21.487712288511453]}"
449,121.0,"{avg_rad=4.999370256249382, cf_cvg=8.038650436601296}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.63315295000102,21.35295996056941]}"
3199,422.0,"{avg_rad=9.767890922261191, cf_cvg=9.927251883564123}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.36365835000103,21.914405318401972]}"
3189,422.0,"{avg_rad=10.69527470003354, cf_cvg=8.993848685714285}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.48942249999882,22.13449586914531]}"
614,128.0,"{avg_rad=3.0392095788178723, cf_cvg=9.229464150347368}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.46497005000205,18.86911705911876]}"
2938,328.0,"{avg_rad=3.383169664448725, cf_cvg=10.138975373614146}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.5009026499996,18.729875078108957]}"
4371,928.0,"{avg_rad=5.068655010742238, cf_cvg=11.477551332834954}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.55929314999985,17.99326833305621]}"
1371,1728.0,"{avg_rad=3.624872014765344, cf_cvg=10.854123253888472}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.58337254999944,16.45713648668673]}"
1233,1628.0,"{avg_rad=6.932956976340665, cf_cvg=11.47386453493627}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.64625464999959,16.511047207723593]}"
952,1428.0,"{avg_rad=3.938911922683402, cf_cvg=11.155114321793592}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.78711504999873,16.98264479479685]}"
1573,1921.0,"{avg_rad=7.754617255413257, cf_cvg=12.47747565863562}","{""geodesic"":true,""type"":""Point"",""coordinates"":[84.80994595000004,19.309295803264654]}"
1485,1828.0,"{avg_rad=6.539226438277514, cf_cvg=10.000523782977963}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.82878774999914,15.594758291812731]}"
1622,1928.0,"{avg_rad=5.817527653045842, cf_cvg=8.91344796388739}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.97700974999991,14.449402883140758]}"
2168,2328.0,"{avg_rad=7.308005654735473, cf_cvg=8.249357513969546}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.44251214999886,13.631946651431099]}"
2197,233.0,"{avg_rad=26.077149123424064, cf_cvg=11.495676841601803}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.25099589999977,13.065992619079207]}"
1248,1633.0,"{avg_rad=6.168276316038794, cf_cvg=10.725160201689079}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.752430949995,11.736486341361738]}"
1253,1633.0,"{avg_rad=7.3563984878736, cf_cvg=10.995765836663585}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.482936349999,11.56581504979797]}"
1404,1733.0,"{avg_rad=3.0977621523684475, cf_cvg=11.279797709097771}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.80183830000217,10.806732300222004]}"
2516,2733.0,"{avg_rad=5.556038502325527, cf_cvg=8.698804427303577}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.70427209999939,8.745103759394114]}"
971,1432.0,"{avg_rad=5.171801769949701, cf_cvg=10.848933007843154}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.92273779999938,8.507047849578651]}"
1948,2129.0,"{avg_rad=8.750762134797274, cf_cvg=9.19562660994926}","{""geodesic"":true,""type"":""Point"",""coordinates"":[74.8431379000015,12.935735808137151]}"
2901,3233.0,"{avg_rad=5.783233236195048, cf_cvg=11.119636900829347}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.34494595000035,11.107670360664216]}"
4391,933.0,"{avg_rad=5.137727496937041, cf_cvg=9.699862278471672}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.69978049999806,11.38614347555159]}"
556,1233.0,"{avg_rad=4.104909570494217, cf_cvg=10.889507803229648}","{""geodesic"":true,""type"":""Point"",""coordinates"":[78.06808974999947,10.95944815323765]}"
3302,433.0,"{avg_rad=5.463520131776133, cf_cvg=8.343808014409294}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.11911860000151,12.93574591691143]}"
3301,433.0,"{avg_rad=3.504000244450154, cf_cvg=8.625994612885135}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.33022275000087,12.953710954479604]}"
2646,2929.0,"{avg_rad=5.0873549785997945, cf_cvg=10.991015579016779}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.36740384999979,13.110914815462566]}"
2741,3033.0,"{avg_rad=4.192711419476073, cf_cvg=10.470294751868433}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.84800249999901,12.738116572402884]}"
2193,2329.0,"{avg_rad=6.213650150143245, cf_cvg=10.278169357223925}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.67570105000459,12.154203935550088]}"
1393,1729.0,"{avg_rad=5.164324223628179, cf_cvg=11.714592712380949}","{""geodesic"":true,""type"":""Point"",""coordinates"":[77.10689240000087,13.348971120961474]}"
301,1129.0,"{avg_rad=6.637468677135227, cf_cvg=11.481666083057345}","{""geodesic"":true,""type"":""Point"",""coordinates"":[76.90926304999795,15.1411090291383]}"
